time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","AWS - App. Wind Speed","TWS - True Wind Speed","AWA - App. Wind Angle","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc"
"2023-03-07 10:58:27.9","2023-03-07 11:16:34.384",29.538200,34.952540,293.33,7.703236,318,,,,,,-11.15,10,15,1.096
"2023-03-07 10:58:28.9","2023-03-07 11:16:34.385",29.538214,34.952471,271.44,6.839756,293.94,,,,,,6.61,11.55,15,1.095
"2023-03-07 10:58:29.9","2023-03-07 11:16:34.385",29.538234,34.952400,273.23,7.261468,280.64,,,,,,10.96,16.58,15,1.095
"2023-03-07 10:58:30.9","2023-03-07 11:16:34.385",29.538258,34.952327,280.16,7.313663,289.88,,,,,,10.21,14.97,15,1.095
"2023-03-07 10:58:31.9","2023-03-07 11:16:34.385",29.538292,34.952253,286.59,7.663884,292.86,,,,,,12.92,13.11,15,1.091
"2023-03-07 10:58:32.9","2023-03-07 11:16:34.385",29.538339,34.952185,297.15,8.249958,303.16,,,,,,6.77,10.89,15,1.087
"2023-03-07 10:58:33.9","2023-03-07 11:16:34.385",29.538392,34.952119,300.36,8.580301,311.22,,,,,,4.36,10.9,15,1.08
"2023-03-07 10:58:34.9","2023-03-07 11:16:34.385",29.538449,34.952057,302.41,8.799151,314.52,,,,,,2.22,10.51,15,1.074
"2023-03-07 10:58:35.9","2023-03-07 11:16:34.385",29.538504,34.951994,300.96,8.602277,315.8,,,,,,2.99,8.59,15,1.072
"2023-03-07 10:58:36.9","2023-03-07 11:16:34.386",29.538557,34.951930,298.8,8.692777,312.9,,,,,,8.29,11.74,15,1.069
"2023-03-07 10:58:37.9","2023-03-07 11:16:34.386",29.538607,34.951869,301.51,8.400695,313.88,,,,,,7.8,11.99,15,1.064
"2023-03-07 10:58:38.9","2023-03-07 11:16:34.386",29.538659,34.951816,304.76,8.009546,315.7,,,,,,9.21,10.49,15,1.06
"2023-03-07 10:58:39.9","2023-03-07 11:16:34.386",29.538715,34.951772,309.92,7.729187,319.53,,,,,,3.21,14.28,16,1.057
"2023-03-07 10:58:40.9","2023-03-07 11:16:34.386",29.538769,34.951742,317.8,7.051458,331.16,,,,,,2.05,10.48,16,1.053
"2023-03-07 10:58:41.9","2023-03-07 11:16:34.386",29.538823,34.951713,318.54,6.624092,333.86,,,,,,-0.45,11.69,16,1.049
"2023-03-07 10:58:42.9","2023-03-07 11:16:34.386",29.538873,34.951685,317.58,6.401256,334.63,,,,,,3.9,12.2,16,1.047
"2023-03-07 10:58:43.9","2023-03-07 11:16:34.387",29.538919,34.951662,321.01,6.00579,334.1,,,,,,2.46,12.81,16,1.044
"2023-03-07 10:58:44.9","2023-03-07 11:16:34.387",29.538959,34.951639,318.75,5.342485,335.18,,,,,,-3.48,9.8,16,1.04
"2023-03-07 10:58:45.9","2023-03-07 11:16:34.387",29.538987,34.951616,309.68,4.364011,330.01,,,,,,1.89,7.68,16,1.037
"2023-03-07 10:58:46.9","2023-03-07 11:16:34.387",29.539001,34.951599,299.92,3.070636,318.7,,,,,,5.37,2.36,16,1.034
"2023-03-07 10:58:47.9","2023-03-07 11:16:34.387",29.539008,34.951590,298.71,1.971464,314.09,,,,,,3.36,-3.19,16,1.029
"2023-03-07 10:58:48.9","2023-03-07 11:16:34.387",29.539014,34.951585,299.78,0.9094713,312.26,,,,,,5.32,0.33,15,1.021
"2023-03-07 10:58:49.9","2023-03-07 11:16:34.387",29.539017,34.951580,295.08,0.6948076,316.33,,,,,,4.95,3.88,15,1.016
"2023-03-07 10:58:50.9","2023-03-07 11:16:34.387",29.539018,34.951577,291.33,0.5214999,303.97,,,,,,3.92,0.69,15,1.01
"2023-03-07 10:58:51.9","2023-03-07 11:16:34.387",29.539021,34.951575,283.46,0.2776154,283.46,,,,,,11.92,4.74,15,1.006
"2023-03-07 10:58:52.9","2023-03-07 11:16:34.388",29.539020,34.951570,266.18,0.3968565,266.18,,,,,,4.31,5.23,15,1.005
"2023-03-07 10:58:53.9","2023-03-07 11:16:34.388",29.539020,34.951565,262.61,0.4853742,262.61,,,,,,10.73,8.71,16,1.005
"2023-03-07 10:58:54.9","2023-03-07 11:16:34.388",29.539020,34.951560,253.55,0.4318263,253.55,,,,,,6.93,7.46,15,1.001
"2023-03-07 10:58:55.9","2023-03-07 11:16:34.388",29.539019,34.951556,246.17,0.5162816,270.89,,,,,,1.7,7.81,15,0.9956
"2023-03-07 10:58:56.9","2023-03-07 11:16:34.388",29.539016,34.951552,241.86,0.5555383,230.52,,,,,,3.7,10.37,15,0.9966
"2023-03-07 10:58:57.9","2023-03-07 11:16:34.388",29.539015,34.951548,246.61,0.4788221,246.61,,,,,,0.7,10.91,15,1.038
"2023-03-07 10:58:58.9","2023-03-07 11:16:34.389",29.539014,34.951538,268.15,0.6596713,245.56,,,,,,-2.81,11.88,16,1.099
"2023-03-07 10:58:59.7","2023-03-07 11:16:34.389",29.539017,34.951529,277.74,0.9435103,266.55,,,,,,1.66,11.04,15,1.095
"2023-03-07 10:59:00.9","2023-03-07 11:16:34.389",29.539025,34.951511,286.32,1.359565,289.14,,,,,,0.86,11.94,16,1.091
"2023-03-07 10:59:01.9","2023-03-07 11:16:34.389",29.539035,34.951493,292.65,1.932784,303.83,,,,,,3.43,11.81,16,1.087
"2023-03-07 10:59:02.9","2023-03-07 11:16:34.389",29.539045,34.951474,292.56,2.11295,301.33,,,,,,1.19,11.88,16,1.085
"2023-03-07 10:59:03.8","2023-03-07 11:16:34.389",29.539054,34.951458,294.41,2.181855,302.41,,,,,,-3.02,12.05,16,1.082
"2023-03-07 10:59:04.9","2023-03-07 11:16:34.389",29.539068,34.951434,294.32,2.387825,305.21,,,,,,4.34,15.15,16,1.078
"2023-03-07 10:59:05.9","2023-03-07 11:16:34.39",29.539080,34.951416,293.63,2.394503,301.5,,,,,,3.24,11.69,16,1.073
"2023-03-07 10:59:06.9","2023-03-07 11:16:34.39",29.539092,34.951398,293.62,2.309693,309.27,,,,,,1.25,9.8,16,1.071
"2023-03-07 10:59:07.9","2023-03-07 11:16:34.39",29.539104,34.951383,297.31,2.126125,308.03,,,,,,1.05,10.58,16,1.07
"2023-03-07 10:59:08.9","2023-03-07 11:16:34.39",29.539119,34.951367,303.33,2.082965,313.6,,,,,,1.57,10.93,16,1.064
"2023-03-07 10:59:09.9","2023-03-07 11:16:34.39",29.539135,34.951347,300.85,2.459842,315.51,,,,,,-2.3,11.61,16,1.057
"2023-03-07 10:59:10.9","2023-03-07 11:16:34.39",29.539151,34.951326,298.72,2.55855,313.06,,,,,,-3.59,12.84,16,1.056
"2023-03-07 10:59:11.9","2023-03-07 11:16:34.39",29.539166,34.951302,294.11,2.787098,309.98,,,,,,-4.5,14,16,1.054
"2023-03-07 10:59:12.9","2023-03-07 11:16:34.391",29.539179,34.951271,285.36,3.127439,301.05,,,,,,1.08,16.38,15,1.053
"2023-03-07 10:59:13.9","2023-03-07 11:16:34.391",29.539190,34.951236,278.97,3.574658,290.62,,,,,,-3.98,15.49,15,1.051
"2023-03-07 10:59:14.9","2023-03-07 11:16:34.391",29.539208,34.951197,284.59,3.817884,297.52,,,,,,-4.24,16.22,15,1.047
"2023-03-07 10:59:15.9","2023-03-07 11:16:34.391",29.539229,34.951156,286.39,4.421493,298.13,,,,,,-6.3,13.96,15,1.044
"2023-03-07 10:59:16.9","2023-03-07 11:16:34.391",29.539250,34.951109,285.35,4.802035,299.64,,,,,,-5.54,14.5,15,1.043
"2023-03-07 10:59:17.9","2023-03-07 11:16:34.391",29.539274,34.951061,287.91,5.226019,299.11,,,,,,-7.24,15.55,15,1.04
"2023-03-07 10:59:18.9","2023-03-07 11:16:34.391",29.539299,34.951012,287.46,5.525324,299.38,,,,,,-3.64,15.8,16,1.035
"2023-03-07 10:59:19.9","2023-03-07 11:16:34.391",29.539324,34.950954,284.73,5.760435,298.17,,,,,,0.77,17.6,16,1.035
"2023-03-07 10:59:20.9","2023-03-07 11:16:34.392",29.539355,34.950896,287.72,6.415895,296.77,,,,,,7.86,15.95,16,1.031
"2023-03-07 10:59:21.9","2023-03-07 11:16:34.392",29.539397,34.950836,297.98,6.951793,305.13,,,,,,2.27,12.23,16,1.022
"2023-03-07 10:59:22.9","2023-03-07 11:16:34.392",29.539447,34.950778,300.65,7.648991,311.86,,,,,,2.9,13.05,16,1.013
"2023-03-07 10:59:23.9","2023-03-07 11:16:34.392",29.539501,34.950723,303.52,7.937275,316.32,,,,,,5.98,11.78,16,1.006
"2023-03-07 10:59:24.9","2023-03-07 11:16:34.393",29.539559,34.950666,305.19,8.062455,318.66,,,,,,2.92,10.83,16,0.9976
"2023-03-07 10:59:25.9","2023-03-07 11:16:34.393",29.539619,34.950607,304.78,8.574605,319.46,,,,,,3.68,12.95,16,0.9897
"2023-03-07 10:59:26.9","2023-03-07 11:16:34.393",29.539677,34.950547,304.58,8.691023,318.77,,,,,,5.78,11.09,16,0.9849
"2023-03-07 10:59:27.9","2023-03-07 11:16:34.393",29.539736,34.950484,303.79,8.822719,316.55,,,,,,6.99,13.47,16,0.98
"2023-03-07 10:59:28.9","2023-03-07 11:16:34.394",29.539797,34.950425,307.51,8.870398,318.37,,,,,,1.97,10.84,16,0.9756
"2023-03-07 10:59:29.9","2023-03-07 11:16:34.394",29.539852,34.950359,303.03,8.743939,317.29,,,,,,2.75,11.53,16,0.9717
"2023-03-07 10:59:30.9","2023-03-07 11:16:34.394",29.539901,34.950285,296.9,8.869143,310.25,,,,,,9.38,13.29,16,0.9688
"2023-03-07 10:59:31.9","2023-03-07 11:16:34.395",29.539950,34.950210,297.19,9.067959,305.5,,,,,,7.8,15.04,16,0.9668
"2023-03-07 10:59:32.9","2023-03-07 11:16:34.395",29.539997,34.950137,298.96,8.996734,306.78,,,,,,8.26,13.11,16,0.9639
"2023-03-07 10:59:33.9","2023-03-07 11:16:34.395",29.540046,34.950064,298.39,8.847017,306.75,,,,,,5.03,11.98,16,0.9609
"2023-03-07 10:59:34.9","2023-03-07 11:16:34.395",29.540095,34.949994,298.33,8.796331,308.47,,,,,,3.41,11.17,16,0.9565
"2023-03-07 10:59:35.9","2023-03-07 11:16:34.396",29.540142,34.949924,297.43,8.609547,308.42,,,,,,4.79,10.26,16,0.9536
"2023-03-07 10:59:36.9","2023-03-07 11:16:34.396",29.540190,34.949854,295.82,8.530039,307.85,,,,,,5.08,8.6,16,0.9526
"2023-03-07 10:59:37.9","2023-03-07 11:16:34.396",29.540240,34.949785,295.76,8.65575,308.84,,,,,,2.58,10.96,16,0.9507
"2023-03-07 10:59:38.9","2023-03-07 11:16:34.396",29.540286,34.949717,294.99,8.586443,310.04,,,,,,-1.59,9.38,16,0.9478
"2023-03-07 10:59:39.9","2023-03-07 11:16:34.396",29.540324,34.949644,287.52,8.258517,303.59,,,,,,6.44,9.09,16,0.9487
"2023-03-07 10:59:40.7","2023-03-07 11:16:34.397",29.540357,34.949585,288.32,8.279546,300.62,,,,,,3.38,9.42,16,0.9478
"2023-03-07 10:59:41.9","2023-03-07 11:16:34.397",29.540409,34.949499,291.32,8.441488,303.85,,,,,,5.46,10.61,16,0.9458
"2023-03-07 10:59:42.9","2023-03-07 11:16:34.397",29.540457,34.949435,295.52,8.329551,307.24,,,,,,5.69,11.4,16,0.9448
"2023-03-07 10:59:43.9","2023-03-07 11:16:34.397",29.540508,34.949378,300.79,8.020176,313.94,,,,,,1.8,10.76,16,0.9429
"2023-03-07 10:59:44.8","2023-03-07 11:16:34.397",29.540553,34.949331,301.4,7.82303,317.18,,,,,,-1.67,8.15,16,0.9429
"2023-03-07 10:59:45.9","2023-03-07 11:16:34.398",29.540605,34.949269,297.73,7.491119,315.71,,,,,,0.19,8.99,16,0.9419
"2023-03-07 10:59:46.9","2023-03-07 11:16:34.398",29.540650,34.949210,296.06,7.55486,312.07,,,,,,-1.72,9.44,16,0.9399
"2023-03-07 10:59:47.9","2023-03-07 11:16:34.398",29.540690,34.949151,294.28,7.387217,310.25,,,,,,-0.04,9.15,16,0.939
"2023-03-07 10:59:48.9","2023-03-07 11:16:34.398",29.540725,34.949090,288.84,7.144462,304.33,,,,,,3.3,10.43,16,0.9365
"2023-03-07 10:59:49.9","2023-03-07 11:16:34.398",29.540762,34.949033,293.03,6.996552,305.21,,,,,,-3.64,10.25,16,0.9346
"2023-03-07 10:59:50.9","2023-03-07 11:16:34.399",29.540791,34.948971,283.73,6.734876,302.19,,,,,,4.65,10.79,16,0.9365
"2023-03-07 10:59:51.9","2023-03-07 11:16:34.399",29.540821,34.948908,284.1,6.928458,296.98,,,,,,3.11,12.24,16,0.9365
"2023-03-07 10:59:52.9","2023-03-07 11:16:34.399",29.540856,34.948849,288.24,6.947939,301,,,,,,-2.58,12.33,16,0.9346
"2023-03-07 10:59:53.9","2023-03-07 11:16:34.399",29.540889,34.948798,290.42,6.633044,305.28,,,,,,-2.65,11.24,16,0.9326
"2023-03-07 10:59:54.9","2023-03-07 11:16:34.399",29.540926,34.948752,295.04,6.13994,310.2,,,,,,-5.09,11.25,15,0.9336
"2023-03-07 10:59:55.9","2023-03-07 11:16:34.4",29.540961,34.948706,296.04,5.868306,312.54,,,,,,-7.97,6.12,15,0.9355
"2023-03-07 10:59:56.9","2023-03-07 11:16:34.4",29.540987,34.948656,285.24,5.84615,306.73,,,,,,2.25,8.36,16,0.9399
"2023-03-07 10:59:57.9","2023-03-07 11:16:34.4",29.541009,34.948610,282.88,5.549872,298.74,,,,,,2.41,8.58,16,0.938
"2023-03-07 10:59:58.9","2023-03-07 11:16:34.4",29.541031,34.948573,287.05,4.683365,301.76,,,,,,3.44,8.54,16,0.9399
"2023-03-07 10:59:59.9","2023-03-07 11:16:34.4",29.541051,34.948544,291.76,3.98864,306.45,,,,,,1.88,7.79,16,0.9409
"2023-03-07 11:00:00.9","2023-03-07 11:16:34.401",29.541066,34.948523,292.81,3.169086,309.77,,,,,,1.93,5.5,16,0.9419
"2023-03-07 11:00:01.9","2023-03-07 11:16:34.401",29.541073,34.948510,287.8,2.269569,308.31,,,,,,7.15,2.22,16,0.9409
"2023-03-07 11:00:02.9","2023-03-07 11:16:34.401",29.541081,34.948495,285.38,1.465002,302.13,,,,,,3.56,4.33,16,0.9399
"2023-03-07 11:00:03.9","2023-03-07 11:16:34.401",29.541091,34.948480,292.3,1.871049,302.58,,,,,,0.51,6.43,16,0.9438
"2023-03-07 11:00:04.9","2023-03-07 11:16:34.401",29.541101,34.948469,296.93,1.680307,310.88,,,,,,4.25,6.1,16,0.9468
"2023-03-07 11:00:05.9","2023-03-07 11:16:34.402",29.541109,34.948458,298.58,1.497351,312.8,,,,,,5.22,4.97,16,0.9497
"2023-03-07 11:00:06.9","2023-03-07 11:16:34.402",29.541118,34.948447,299.68,1.449613,312.93,,,,,,6.35,3.76,16,0.9517
"2023-03-07 11:00:07.9","2023-03-07 11:16:34.402",29.541128,34.948436,301.68,1.556252,313.24,,,,,,4.33,5.43,16,0.9526
"2023-03-07 11:00:08.9","2023-03-07 11:16:34.402",29.541137,34.948424,300.89,1.624249,314.13,,,,,,4.9,6.47,16,0.9536
"2023-03-07 11:00:09.9","2023-03-07 11:16:34.403",29.541145,34.948415,301.14,1.364619,311.01,,,,,,7.5,5.52,16,0.9565
"2023-03-07 11:00:10.9","2023-03-07 11:16:34.403",29.541156,34.948405,305.37,1.454898,316.72,,,,,,3.24,5.48,16,0.9575
"2023-03-07 11:00:11.9","2023-03-07 11:16:34.403",29.541167,34.948393,307.08,1.741747,317.78,,,,,,3.03,7.26,16,0.959
"2023-03-07 11:00:12.9","2023-03-07 11:16:34.403",29.541178,34.948382,304.44,1.679412,318.24,,,,,,6.44,6.79,16,0.9609
"2023-03-07 11:00:13.9","2023-03-07 11:16:34.404",29.541188,34.948372,304.33,1.537802,318.49,,,,,,2.93,5.27,16,0.9619
"2023-03-07 11:00:14.9","2023-03-07 11:16:34.404",29.541199,34.948361,309.83,1.625803,317.57,,,,,,0.11,5.13,16,0.9507
"2023-03-07 11:00:15.9","2023-03-07 11:16:34.404",29.541211,34.948349,305.59,1.652842,320.12,,,,,,4.72,6.56,16,0.9429
"2023-03-07 11:00:16.9","2023-03-07 11:16:34.404",29.541222,34.948337,300.99,1.609808,315.64,,,,,,6.1,3.9,16,0.9399
"2023-03-07 11:00:17.9","2023-03-07 11:16:34.405",29.541231,34.948324,298.77,1.675128,315.33,,,,,,3.93,4.19,16,0.939
"2023-03-07 11:00:18.9","2023-03-07 11:16:34.405",29.541241,34.948310,297.82,1.787674,309.63,,,,,,1.29,6.23,16,0.939
"2023-03-07 11:00:19.9","2023-03-07 11:16:34.405",29.541249,34.948297,293.39,1.645529,308.88,,,,,,5.68,7.53,16,0.9409
"2023-03-07 11:00:20.9","2023-03-07 11:16:34.405",29.541258,34.948287,299.28,1.452414,303.97,,,,,,3.9,6.37,16,0.9419
"2023-03-07 11:00:21.7","2023-03-07 11:16:34.405",29.541267,34.948278,306.33,1.495907,316.1,,,,,,3.58,5.11,16,0.9429
"2023-03-07 11:00:22.9","2023-03-07 11:16:34.405",29.541279,34.948267,305.12,1.636917,320.98,,,,,,9.58,4.97,16,0.939
"2023-03-07 11:00:23.9","2023-03-07 11:16:34.406",29.541285,34.948260,298.18,1.27521,318.83,,,,,,10.58,2.54,16,0.9336
"2023-03-07 11:00:24.9","2023-03-07 11:16:34.406",29.541290,34.948252,295.19,0.9718295,304.66,,,,,,5.6,3.18,16,0.9307
"2023-03-07 11:00:25.8","2023-03-07 11:16:34.406",29.541294,34.948246,293.32,0.9974758,308.73,,,,,,7.75,4.87,16,0.9268
"2023-03-07 11:00:26.9","2023-03-07 11:16:34.406",29.541298,34.948238,292.34,0.8871825,303.7,,,,,,3.69,4.16,16,0.9209
"2023-03-07 11:00:27.9","2023-03-07 11:16:34.406",29.541303,34.948233,292.6,0.852733,310.49,,,,,,7.83,3.86,16,0.917
"2023-03-07 11:00:28.9","2023-03-07 11:16:34.407",29.541306,34.948227,286.59,0.7602873,309.02,,,,,,9.76,3.7,16,0.9136
"2023-03-07 11:00:29.9","2023-03-07 11:16:34.407",29.541307,34.948222,278.59,0.6868331,299.6,,,,,,7.11,4,16,0.9097
"2023-03-07 11:00:30.9","2023-03-07 11:16:34.407",29.541308,34.948217,267.23,0.5518852,286.4,,,,,,6.47,3.1,16,0.9028
"2023-03-07 11:00:31.9","2023-03-07 11:16:34.407",29.541309,34.948215,248.81,0.3994647,248.81,,,,,,4.98,4.47,16,0.8848
"2023-03-07 11:00:32.9","2023-03-07 11:16:34.407",29.541310,34.948210,231.48,0.3454166,231.48,,,,,,30.52,9.23,15,0.8677
"2023-03-07 11:00:33.9","2023-03-07 11:16:34.408",29.541309,34.948207,221.48,0.3730614,221.48,,,,,,82.72,22.89,15,0.9136
"2023-03-07 11:00:34.9","2023-03-07 11:16:34.408",29.541311,34.948204,228.97,0.3534578,228.97,,,,,,141.94,2.93,14,1.009
"2023-03-07 11:00:35.9","2023-03-07 11:16:34.408",29.541310,34.948202,232.12,0.2686488,232.12,,,,,,176.3,-1.05,13,1.101
"2023-03-07 11:00:36.9","2023-03-07 11:16:34.408",29.541309,34.948204,234.1,0.1881261,234.1,,,,,,178.83,-5.98,14,1.323
"2023-03-07 11:00:37.9","2023-03-07 11:16:34.408",29.541310,34.948196,230.81,0.2572975,230.81,,,,,,178.12,-4.47,14,1.595
"2023-03-07 11:00:38.9","2023-03-07 11:16:34.408",29.541314,34.948169,226.71,0.6109728,286.84,,,,,,177.35,-3.36,15,1.897
"2023-03-07 11:00:39.9","2023-03-07 11:16:34.408",29.541314,34.948131,223.13,2.148843,280.35,,,,,,178.67,-5.56,12,2.234
"2023-03-07 11:00:40.9","2023-03-07 11:16:34.409",29.541318,34.948111,220.59,2.832347,273.89,,,,,,178.94,-3.82,15,2.611
"2023-03-07 11:00:41.9","2023-03-07 11:16:34.409",29.541320,34.948108,215.57,2.212152,276.82,,,,,,178.45,-4.02,14,3.002
"2023-03-07 11:00:42.9","2023-03-07 11:16:34.409",29.541319,34.948099,214.51,1.512795,275,,,,,,178.51,-4.15,10,3.475
"2023-03-07 11:00:43.9","2023-03-07 11:16:34.409",29.541324,34.948104,211.35,1.062668,268.33,,,,,,179.03,-4.77,10,3.879
"2023-03-07 11:00:44.9","2023-03-07 11:16:34.409",29.541326,34.948102,209.14,0.6128933,273.95,,,,,,179.71,-4.59,10,4.246
"2023-03-07 11:00:45.9","2023-03-07 11:16:34.409",29.541332,34.948104,205.36,0.3164834,205.36,,,,,,178.96,-3.5,9,4.543
"2023-03-07 11:00:46.9","2023-03-07 11:16:34.41",29.541333,34.948118,202.89,0.4160263,202.89,,,,,,-179.93,-5.71,9,4.848
"2023-03-07 11:00:47.9","2023-03-07 11:16:34.41",29.541330,34.948127,199.7,0.312303,199.7,,,,,,178.65,-3.94,11,5.07
"2023-03-07 11:00:48.9","2023-03-07 11:16:34.41",29.541323,34.948115,198.74,0.6013867,274.07,,,,,,179.32,-5.3,12,5.043
"2023-03-07 11:00:49.9","2023-03-07 11:16:34.41",29.541320,34.948118,195.99,0.4428905,195.99,,,,,,177.97,-3.76,12,5.082
"2023-03-07 11:00:50.9","2023-03-07 11:16:34.41",29.541320,34.948128,194.2,0.4112123,194.2,,,,,,-179.93,-6.24,13,5.023
"2023-03-07 11:00:51.9","2023-03-07 11:16:34.41",29.541318,34.948132,191.33,0.3082048,191.33,,,,,,176.58,-2.91,14,4.98
"2023-03-07 11:00:52.9","2023-03-07 11:16:34.41",29.541320,34.948133,190.43,0.3026311,190.43,,,,,,177.24,-3.83,14,4.926
"2023-03-07 11:00:53.9","2023-03-07 11:16:34.411",29.541320,34.948131,192.13,0.2088726,192.13,,,,,,178.73,-4.45,14,4.902
"2023-03-07 11:00:54.9","2023-03-07 11:16:34.411",29.541319,34.948128,193.43,0.2162054,193.43,,,,,,175.39,-5.82,15,4.848
"2023-03-07 11:00:55.9","2023-03-07 11:16:34.411",29.541317,34.948129,186.39,0.4481127,186.39,,,,,,176.25,-3.42,15,4.758
"2023-03-07 11:00:56.9","2023-03-07 11:16:34.411",29.541320,34.948122,181.37,0.4308768,181.37,,,,,,174.65,-5.13,14,4.703
"2023-03-07 11:00:57.9","2023-03-07 11:16:34.411",29.541324,34.948122,167.99,0.5482495,274.07,,,,,,173.56,-3.2,14,4.648
"2023-03-07 11:00:58.9","2023-03-07 11:16:34.411",29.541328,34.948123,160.91,0.1651661,160.91,,,,,,174.92,-6.68,13,4.652
"2023-03-07 11:00:59.9","2023-03-07 11:16:34.412",29.541330,34.948123,157.12,0.4493475,157.12,,,,,,172.62,-1.34,14,4.555
"2023-03-07 11:01:00.9","2023-03-07 11:16:34.412",29.541331,34.948122,156.27,0.4734433,156.27,,,,,,175.29,-5.72,16,4.363
"2023-03-07 11:01:01.9","2023-03-07 11:16:34.412",29.541327,34.948122,156.01,0.3017884,156.01,,,,,,172.55,-2.41,16,4.207
"2023-03-07 11:01:02.7","2023-03-07 11:16:34.412",29.541327,34.948116,156.53,0.2433905,156.79,,,,,,173.55,-5.93,15,3.953
"2023-03-07 11:01:03.9","2023-03-07 11:16:34.412",29.541330,34.948111,153.01,0.4314929,153.01,,,,,,169.89,-3.6,16,3.709
"2023-03-07 11:01:04.9","2023-03-07 11:16:34.413",29.541335,34.948109,140.63,0.3725872,140.63,,,,,,169.29,-5.04,16,3.594
"2023-03-07 11:01:05.9","2023-03-07 11:16:34.413",29.541338,34.948109,130.65,0.478421,130.65,,,,,,160.27,-5.25,13,3.334
"2023-03-07 11:01:06.8","2023-03-07 11:16:34.413",29.541344,34.948105,125.71,0.5405638,345.46,,,,,,158.21,-5.24,15,3.133
"2023-03-07 11:01:07.9","2023-03-07 11:16:34.413",29.541347,34.948101,121.34,0.5496737,324.3,,,,,,158.44,-11.71,16,2.896
"2023-03-07 11:01:08.9","2023-03-07 11:16:34.413",29.541352,34.948096,115.79,0.558636,298.73,,,,,,155.96,-11.55,15,2.711
"2023-03-07 11:01:09.9","2023-03-07 11:16:34.413",29.541357,34.948092,108.08,0.7130047,298.5,,,,,,168.6,-18.82,14,2.549
"2023-03-07 11:01:10.9","2023-03-07 11:16:34.413",29.541364,34.948088,98.18,0.5204993,299.32,,,,,,172.95,-23.38,15,2.383
"2023-03-07 11:01:11.9","2023-03-07 11:16:34.414",29.541372,34.948084,94.07,0.5011991,94.07,,,,,,175.49,-25.52,16,2.207
"2023-03-07 11:01:12.9","2023-03-07 11:16:34.414",29.541379,34.948079,87.75,0.5668426,293.01,,,,,,176.15,-25.97,15,2.07
"2023-03-07 11:01:13.9","2023-03-07 11:16:34.414",29.541386,34.948073,81.95,0.5625153,298.31,,,,,,177.51,-22.24,15,1.959
"2023-03-07 11:01:14.9","2023-03-07 11:16:34.414",29.541392,34.948067,77.12,0.625774,286.96,,,,,,177.12,-19.57,15,1.869
"2023-03-07 11:01:15.9","2023-03-07 11:16:34.414",29.541398,34.948059,72.19,0.6701426,283.8,,,,,,177.17,-18.66,16,1.787
"2023-03-07 11:01:16.9","2023-03-07 11:16:34.415",29.541402,34.948053,70.33,0.6860657,289.19,,,,,,174.67,-12.52,16,1.726
"2023-03-07 11:01:17.9","2023-03-07 11:16:34.415",29.541405,34.948045,67.79,0.6975656,285.63,,,,,,171.26,-10.46,16,1.676
"2023-03-07 11:01:18.9","2023-03-07 11:16:34.415",29.541411,34.948040,64.68,0.7179631,295.3,,,,,,170.74,-10.12,15,1.635
"2023-03-07 11:01:19.9","2023-03-07 11:16:34.415",29.541416,34.948034,67.18,0.677391,306.41,,,,,,169.63,-10.67,15,1.606
"2023-03-07 11:01:20.9","2023-03-07 11:16:34.415",29.541420,34.948033,69.69,0.4600322,69.69,,,,,,-173.73,-24.57,16,1.582
"2023-03-07 11:01:21.9","2023-03-07 11:16:34.415",29.541422,34.948031,74.74,0.2193334,74.74,,,,,,178.3,-24.17,16,1.556
"2023-03-07 11:01:22.9","2023-03-07 11:16:34.415",29.541427,34.948031,87.27,0.406656,87.27,,,,,,175.37,-8.17,14,1.532
"2023-03-07 11:01:23.9","2023-03-07 11:16:34.416",29.541427,34.948030,97.41,0.2741365,97.41,,,,,,174.55,-4.12,14,1.511
"2023-03-07 11:01:24.9","2023-03-07 11:16:34.416",29.541428,34.948030,96.88,0.02854021,96.88,,,,,,175.22,-4.02,15,1.488
"2023-03-07 11:01:25.9","2023-03-07 11:16:34.416",29.541428,34.948030,96.72,0.04422234,96.72,,,,,,173.92,-5.24,15,1.468
"2023-03-07 11:01:26.9","2023-03-07 11:16:34.416",29.541429,34.948029,95.97,0.05327437,95.97,,,,,,168.56,-8.81,16,1.443
"2023-03-07 11:01:27.9","2023-03-07 11:16:34.416",29.541430,34.948028,95.46,0.05307021,95.46,,,,,,165.34,-8.21,16,1.421
"2023-03-07 11:01:28.9","2023-03-07 11:16:34.417",29.541431,34.948027,94.76,0.03223072,94.76,,,,,,169.38,-5.37,16,1.398
"2023-03-07 11:01:29.9","2023-03-07 11:16:34.417",29.541432,34.948027,95.87,0.03715151,95.87,,,,,,170.15,-4.44,16,1.379
"2023-03-07 11:01:30.9","2023-03-07 11:16:34.417",29.541433,34.948026,95.86,0.03224745,95.86,,,,,,170.3,-4.35,16,1.36
"2023-03-07 11:01:31.9","2023-03-07 11:16:34.417",29.541434,34.948025,95.85,0.04097195,95.85,,,,,,170.28,-4.41,16,1.344
"2023-03-07 11:01:32.9","2023-03-07 11:16:34.417",29.541434,34.948025,95.79,0.04087172,95.79,,,,,,170.27,-4.43,16,1.326
"2023-03-07 11:01:33.9","2023-03-07 11:16:34.417",29.541434,34.948025,95.85,0.0357311,95.85,,,,,,170.26,-4.49,16,1.313
