time,latitude,longitude,speed,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","Time to Gun","GPS Satellites","GPS HAcc"
"2022-08-17 13:09:59.599",29.513298,34.926525,0.20493,103.07,0.20493,103.07,172.2,-10.1,,16,1.917
"2022-08-17 13:10:00.499",29.513298,34.926524,0.0571407,103.22,0.05714072,103.2,172.22,-10.1,,16,1.908
"2022-08-17 13:10:01.599",29.513299,34.926522,0.0750209,103.41,0.07502088,103.41,172.2,-10.1,,16,1.899
"2022-08-17 13:10:02.599",29.513300,34.926521,0.08456,103.37,0.08456004,103.37,172.23,-10.09,,16,1.893
"2022-08-17 13:10:03.599",29.513299,34.926521,0.0548415,103.31,0.0548415,103.31,172.25,-10.07,,16,1.889
"2022-08-17 13:10:04.599",29.513299,34.926522,0.054244,103.38,0.05424398,103.38,172.25,-10.09,,16,1.885
"2022-08-17 13:10:05.599",29.513299,34.926522,0.0950787,103.44,0.09507874,103.44,172.24,-10.1,,16,1.886
"2022-08-17 13:10:06.599",29.513299,34.926523,0.0591158,103.42,0.0591158,103.42,172.23,-10.09,,16,1.884
"2022-08-17 13:10:07.599",29.513300,34.926523,0.0582465,103.24,0.05824645,103.24,172.26,-10.1,,16,1.877
"2022-08-17 13:10:08.599",29.513301,34.926520,0.0539897,103.32,0.05398968,103.32,172.27,-10.11,,16,1.87
"2022-08-17 13:10:09.599",29.513301,34.926519,0.0511532,103.2,0.05115319,103.2,172.26,-10.11,,16,1.863
"2022-08-17 13:10:10.599",29.513301,34.926519,0.0471469,103.15,0.0471469,103.15,172.25,-10.1,,16,1.86
"2022-08-17 13:10:11.599",29.513301,34.926518,0.0495057,103.18,0.04950575,103.18,172.25,-10.12,,16,1.862
"2022-08-17 13:10:12.599",29.513301,34.926517,0.0666134,103.32,0.06661338,103.32,172.25,-10.07,,15,1.865
"2022-08-17 13:10:13.599",29.513301,34.926517,0.0497212,103.29,0.04972116,103.29,172.23,-10.07,,15,1.868
"2022-08-17 13:10:14.599",29.513302,34.926516,0.0908316,103.22,0.0908316,103.22,172.25,-10.09,,15,1.871
"2022-08-17 13:10:15.599",29.513301,34.926517,0.0464853,103.12,0.04648534,103.12,172.22,-10.1,,15,1.876
"2022-08-17 13:10:16.599",29.513302,34.926516,0.0635838,103.09,0.06358381,103.09,172.2,-10.09,,15,1.879
"2022-08-17 13:10:17.599",29.513302,34.926517,0.0408284,102.82,0.04082838,102.82,172.2,-10.1,,15,1.881
"2022-08-17 13:10:18.599",29.513302,34.926516,0.0409954,102.98,0.04099537,102.98,172.22,-10.09,,15,1.883
"2022-08-17 13:10:19.599",29.513302,34.926517,0.0759921,103.02,0.07599207,103.02,172.24,-10.09,,15,1.886
"2022-08-17 13:10:20.599",29.513302,34.926517,0.0323858,102.96,0.03238578,102.96,172.27,-10.09,,15,1.891
"2022-08-17 13:10:21.599",29.513303,34.926517,0.0907257,102.85,0.09072569,102.85,172.25,-10.07,,15,1.896
"2022-08-17 13:10:22.599",29.513303,34.926516,0.0753686,102.73,0.07536855,102.73,172.23,-10.09,,15,1.898
"2022-08-17 13:10:23.599",29.513303,34.926515,0.0399385,102.99,0.0399385,102.99,172.22,-10.1,,15,1.899
"2022-08-17 13:10:24.599",29.513303,34.926515,0.0371382,102.89,0.03713823,102.89,172.23,-10.07,,15,1.902
"2022-08-17 13:10:25.599",29.513303,34.926516,0.0309911,102.86,0.03099111,102.86,172.23,-10.1,,15,1.903
"2022-08-17 13:10:26.599",29.513304,34.926515,0.0411803,102.9,0.04118035,102.9,172.19,-10.1,,15,1.904
"2022-08-17 13:10:27.599",29.513304,34.926515,0.0825382,102.85,0.08253819,102.85,172.18,-10.09,,15,1.906
"2022-08-17 13:10:28.599",29.513305,34.926515,0.0517415,102.87,0.05174154,102.87,172.19,-10.09,,15,1.907
"2022-08-17 13:10:29.599",29.513305,34.926516,0.0419632,102.87,0.04196319,102.87,172.2,-10.07,,16,1.908
"2022-08-17 13:10:30.599",29.513304,34.926517,0.114188,102.92,0.1141883,102.92,172.23,-10.09,,16,1.909
"2022-08-17 13:10:31.599",29.513304,34.926517,0.0874809,102.97,0.08748093,102.97,172.24,-10.1,,16,1.913
"2022-08-17 13:10:32.599",29.513305,34.926519,0.0622558,103.01,0.06225577,103.01,172.23,-10.11,,16,1.915
"2022-08-17 13:10:33.299",29.513305,34.926519,0.0723578,102.7,0.07235777,102.76,172.23,-10.07,,16,1.914
"2022-08-17 13:10:34.599",29.513305,34.926520,0.0525431,102.96,0.05254314,102.96,172.23,-10.07,,16,1.915
"2022-08-17 13:10:35.599",29.513305,34.926516,0.0893453,103.09,0.08934526,103.09,172.25,-10.05,,16,1.92
"2022-08-17 13:10:36.599",29.513305,34.926515,0.15936,103.13,0.1593602,103.13,172.23,-10.06,,16,1.923
"2022-08-17 13:10:37.399",29.513305,34.926517,0.158861,102.88,0.1588615,102.95,172.24,-10.12,,16,1.927
"2022-08-17 13:10:38.599",29.513305,34.926519,0.0506938,102.87,0.05069385,102.87,172.25,-10.12,,15,1.932
"2022-08-17 13:10:39.599",29.513305,34.926520,0.0654502,102.81,0.0654502,102.81,172.25,-10.12,,15,1.94
"2022-08-17 13:10:40.599",29.513304,34.926521,0.0828965,102.76,0.08289651,102.76,172.26,-10.12,,15,1.951
"2022-08-17 13:10:41.499",29.513304,34.926522,0.0436865,102.84,0.04368649,102.84,172.26,-10.12,,16,1.961
"2022-08-17 13:10:42.599",29.513304,34.926524,0.0621396,102.81,0.06213957,102.81,172.24,-10.11,,15,1.962
"2022-08-17 13:10:43.599",29.513303,34.926525,0.0699591,102.81,0.06995908,102.81,172.23,-10.11,,15,1.965
"2022-08-17 13:10:44.599",29.513303,34.926525,0.0379512,102.76,0.03795122,102.76,172.25,-10.11,,15,1.97
"2022-08-17 13:10:45.599",29.513302,34.926527,0.0422831,102.71,0.04228305,102.71,172.26,-10.1,,15,1.976
"2022-08-17 13:10:46.599",29.513302,34.926527,0.0714068,102.81,0.07140684,102.81,172.25,-10.1,,15,1.981
"2022-08-17 13:10:47.599",29.513302,34.926527,0.0434684,102.7,0.04346836,102.7,172.26,-10.11,,15,1.986
"2022-08-17 13:10:48.599",29.513301,34.926529,0.0340266,102.64,0.03402657,102.64,172.28,-10.11,,15,1.986
"2022-08-17 13:10:49.599",29.513301,34.926530,0.100277,102.65,0.1002768,102.65,172.28,-10.11,,15,1.988
"2022-08-17 13:10:50.599",29.513301,34.926530,0.0854292,102.73,0.08542921,102.73,172.27,-10.09,,15,1.988
"2022-08-17 13:10:51.599",29.513301,34.926530,0.0696142,102.78,0.06961416,102.78,172.27,-10.1,,15,1.989
"2022-08-17 13:10:52.599",29.513301,34.926530,0.0693895,102.84,0.06938949,102.84,172.24,-10.1,,15,1.996
"2022-08-17 13:10:53.599",29.513300,34.926531,0.0667859,102.84,0.06678586,102.84,172.23,-10.11,,15,2.002
"2022-08-17 13:10:54.599",29.513300,34.926533,0.0887877,102.66,0.08878767,102.66,172.23,-10.07,,15,2.01
"2022-08-17 13:10:55.599",29.513299,34.926535,0.138458,102.7,0.1384584,102.7,172.24,-10.09,,15,2.016
"2022-08-17 13:10:56.599",29.513299,34.926534,0.139435,102.73,0.1394352,102.73,172.24,-10.11,,15,2.016
"2022-08-17 13:10:57.599",29.513299,34.926536,0.0465946,102.89,0.04659463,102.89,172.26,-10.12,,15,2.018
"2022-08-17 13:10:58.599",29.513298,34.926536,0.0612246,102.85,0.06122456,102.85,172.25,-10.12,,15,2.016
"2022-08-17 13:10:59.599",29.513298,34.926535,0.101112,102.85,0.1011116,102.85,172.24,-10.1,,15,2.012
"2022-08-17 13:11:00.599",29.513298,34.926533,0.077321,102.69,0.07732105,102.69,172.24,-10.09,,15,2.01
"2022-08-17 13:11:01.599",29.513297,34.926532,0.0551065,102.78,0.05510651,102.78,172.24,-10.06,,16,2.012
"2022-08-17 13:11:02.599",29.513296,34.926533,0.0591046,102.85,0.05910465,102.85,172.2,-10.06,,15,2.012
"2022-08-17 13:11:03.599",29.513296,34.926532,0.0506086,102.93,0.05060862,102.93,172.22,-10.06,,15,2.012
"2022-08-17 13:11:04.599",29.513296,34.926531,0.113232,102.9,0.1132316,102.9,172.23,-10.06,,15,2.01
"2022-08-17 13:11:05.599",29.513297,34.926529,0.0943897,102.77,0.09438973,102.77,172.25,-10.06,,15,2.008
"2022-08-17 13:11:06.599",29.513297,34.926528,0.151077,102.87,0.1510768,102.87,172.24,-10.09,,15,2.008
"2022-08-17 13:11:07.599",29.513296,34.926528,0.053296,102.82,0.05329597,102.82,172.24,-10.1,,15,2.016
"2022-08-17 13:11:08.599",29.513296,34.926530,0.125594,102.54,0.1255943,102.54,172.25,-10.11,,15,2.021
"2022-08-17 13:11:09.599",29.513297,34.926530,0.118177,102.46,0.1181768,102.46,172.25,-10.11,,15,2.029
"2022-08-17 13:11:10.599",29.513297,34.926531,0.0416077,102.6,0.04160772,102.6,172.29,-10.12,,15,2.029
"2022-08-17 13:11:11.599",29.513297,34.926532,0.0667411,102.71,0.0667411,102.71,172.26,-10.12,,15,2.029
"2022-08-17 13:11:12.599",29.513297,34.926531,0.0421417,102.57,0.0421417,102.57,172.26,-10.13,,15,2.027
"2022-08-17 13:11:13.599",29.513298,34.926531,0.0382306,102.56,0.03823064,102.56,172.23,-10.12,,15,2.023
"2022-08-17 13:11:14.299",29.513298,34.926531,0.0428044,102.76,0.04280437,102.7,172.24,-10.11,,15,2.021
"2022-08-17 13:11:15.599",29.513299,34.926530,0.076095,102.79,0.07609499,102.79,172.25,-10.11,,15,2.018
"2022-08-17 13:11:16.599",29.513299,34.926530,0.0870571,102.52,0.08705709,102.52,172.25,-10.1,,16,2.014
"2022-08-17 13:11:17.599",29.513299,34.926531,0.0358245,102.47,0.03582454,102.47,172.26,-10.11,,15,2.016
"2022-08-17 13:11:18.399",29.513300,34.926530,0.0388757,102.74,0.03887573,102.73,172.26,-10.11,,15,2.012
"2022-08-17 13:11:19.599",29.513300,34.926531,0.082627,102.74,0.08262696,102.74,172.26,-10.12,,15,2.008
"2022-08-17 13:11:20.599",29.513301,34.926531,0.0401949,102.56,0.04019489,102.56,172.24,-10.11,,15,2.002
"2022-08-17 13:11:21.599",29.513301,34.926531,0.0531438,102.6,0.05314376,102.6,172.24,-10.12,,15,1.998
"2022-08-17 13:11:22.499",29.513301,34.926533,0.0717125,102.8,0.07171254,102.79,172.25,-10.12,,15,1.995
"2022-08-17 13:11:23.599",29.513302,34.926533,0.117581,102.73,0.1175811,102.73,172.25,-10.11,,15,1.996
"2022-08-17 13:11:24.599",29.513302,34.926535,0.0590119,102.56,0.05901186,102.56,172.24,-10.1,,15,1.995
"2022-08-17 13:11:25.599",29.513303,34.926536,0.110242,102.64,0.1102422,102.64,172.25,-10.12,,16,1.992
"2022-08-17 13:11:26.599",29.513303,34.926539,0.0812876,102.77,0.08128758,102.77,172.24,-10.11,,16,1.992
"2022-08-17 13:11:27.599",29.513304,34.926539,0.132114,102.97,0.1321135,102.97,172.24,-10.1,,16,1.989
"2022-08-17 13:11:28.599",29.513304,34.926538,0.0981582,102.89,0.09815822,102.89,172.24,-10.11,,16,1.986
"2022-08-17 13:11:29.599",29.513305,34.926538,0.0676765,102.66,0.06767652,102.66,172.23,-10.1,,16,1.984
"2022-08-17 13:11:30.599",29.513307,34.926537,0.0799178,102.51,0.07991777,102.51,172.24,-10.11,,16,1.984
"2022-08-17 13:11:31.599",29.513308,34.926537,0.0687656,102.66,0.06876561,102.66,172.23,-10.11,,15,1.976
"2022-08-17 13:11:32.599",29.513309,34.926536,0.0327908,102.69,0.03279078,102.69,172.24,-10.11,,16,1.968
"2022-08-17 13:11:33.599",29.513310,34.926537,0.0654365,102.51,0.0654365,102.51,172.24,-10.09,,16,1.965
"2022-08-17 13:11:34.599",29.513311,34.926538,0.0636979,102.32,0.06369795,102.32,172.24,-10.11,,16,1.968
"2022-08-17 13:11:35.599",29.513312,34.926538,0.0362704,102.45,0.03627042,102.45,172.22,-10.09,,16,1.972
"2022-08-17 13:11:36.599",29.513314,34.926539,0.0393021,102.53,0.03930214,102.53,172.2,-10.07,,16,1.976
"2022-08-17 13:11:37.599",29.513315,34.926538,0.0890502,102.54,0.08905025,102.54,172.2,-10.09,,16,1.98
"2022-08-17 13:11:38.599",29.513316,34.926539,0.0739387,102.34,0.07393869,102.34,172.19,-10.07,,16,1.986
"2022-08-17 13:11:39.599",29.513315,34.926539,0.0638087,102.44,0.06380872,102.44,172.2,-10.07,,16,1.99
"2022-08-17 13:11:40.599",29.513316,34.926540,0.057235,102.45,0.05723503,102.45,172.19,-10.1,,16,1.992
"2022-08-17 13:11:41.599",29.513316,34.926540,0.0547261,102.65,0.05472606,102.65,172.2,-10.1,,16,1.995
"2022-08-17 13:11:42.599",29.513317,34.926540,0.0509925,102.57,0.05099254,102.57,172.2,-10.1,,15,1.986
"2022-08-17 13:11:43.599",29.513318,34.926540,0.0489343,102.41,0.04893428,102.41,172.22,-10.07,,16,1.972
"2022-08-17 13:11:44.599",29.513318,34.926540,0.0353684,102.34,0.03536842,102.34,172.2,-10.1,,16,1.954
"2022-08-17 13:11:45.599",29.513318,34.926541,0.0357869,102.43,0.03578692,102.43,172.22,-10.1,,16,1.939
"2022-08-17 13:11:46.599",29.513318,34.926541,0.0499835,102.42,0.04998352,102.42,172.22,-10.11,,16,1.932
"2022-08-17 13:11:47.599",29.513318,34.926543,0.0841632,102.27,0.08416323,102.27,172.24,-10.1,,16,1.937
"2022-08-17 13:11:48.599",29.513319,34.926543,0.0642838,102.47,0.06428385,102.47,172.22,-10.11,,16,1.944
"2022-08-17 13:11:49.599",29.513319,34.926543,0.0617318,102.74,0.06173182,102.74,172.24,-10.1,,16,1.946
"2022-08-17 13:11:50.599",29.513319,34.926545,0.0651477,102.78,0.06514774,102.78,172.23,-10.1,,16,1.955
"2022-08-17 13:11:51.599",29.513320,34.926547,0.0901404,102.73,0.09014037,102.73,172.22,-10.09,,16,1.964
"2022-08-17 13:11:52.599",29.513320,34.926547,0.0947127,102.77,0.09471275,102.77,172.24,-10.07,,16,1.96
"2022-08-17 13:11:53.599",29.513320,34.926548,0.049027,102.77,0.04902703,102.77,172.24,-10.06,,16,1.956
"2022-08-17 13:11:54.599",29.513321,34.926547,0.052626,102.82,0.052626,102.82,172.23,-10.07,,16,1.954
"2022-08-17 13:11:55.299",29.513321,34.926547,0.0531037,102.58,0.0531037,102.64,172.24,-10.09,,16,1.953
"2022-08-17 13:11:56.599",29.513321,34.926547,0.0632726,102.52,0.06327259,102.52,172.26,-10.1,,16,1.949
"2022-08-17 13:11:57.599",29.513322,34.926546,0.0730753,102.34,0.07307533,102.34,172.24,-10.11,,15,1.94
"2022-08-17 13:11:58.599",29.513322,34.926548,0.0523284,102.51,0.05232841,102.51,172.23,-10.09,,16,1.936
"2022-08-17 13:11:59.399",29.513322,34.926549,0.107389,102.41,0.1073892,102.42,172.22,-10.07,,16,1.929
"2022-08-17 13:12:00.599",29.513321,34.926549,0.113821,102.37,0.1138214,102.37,172.22,-10.07,,16,1.908
"2022-08-17 13:12:01.599",29.513321,34.926549,0.0549474,102.26,0.0549474,102.26,172.22,-10.1,,16,1.898
"2022-08-17 13:12:02.599",29.513320,34.926550,0.064532,102.66,0.06453201,102.66,172.23,-10.09,,16,1.89
"2022-08-17 13:12:03.499",29.513320,34.926550,0.0790327,102.89,0.07903267,102.89,172.25,-10.09,,16,1.879
"2022-08-17 13:12:04.599",29.513319,34.926551,0.0846931,102.87,0.0846931,102.87,172.26,-10.06,,16,1.865
"2022-08-17 13:12:05.599",29.513318,34.926550,0.0852234,102.77,0.08522336,102.77,172.22,-10.06,,16,1.857
"2022-08-17 13:12:06.599",29.513318,34.926548,0.0445587,102.79,0.04455866,102.79,172.22,-10.09,,16,1.848
"2022-08-17 13:12:07.599",29.513318,34.926548,0.042959,102.77,0.04295903,102.77,172.2,-10.1,,16,1.838
"2022-08-17 13:12:08.599",29.513318,34.926549,0.0444878,102.85,0.04448779,102.85,172.23,-10.11,,16,1.827
"2022-08-17 13:12:09.599",29.513317,34.926548,0.0320325,102.99,0.0320325,102.99,172.23,-10.1,,16,1.818
"2022-08-17 13:12:10.599",29.513317,34.926548,0.0531371,102.92,0.0531371,102.92,172.23,-10.12,,16,1.814
"2022-08-17 13:12:11.599",29.513317,34.926548,0.0377304,102.77,0.03773036,102.77,172.24,-10.12,,16,1.814
"2022-08-17 13:12:12.599",29.513317,34.926548,0.0261905,102.74,0.02619046,102.74,172.24,-10.1,,16,1.812
"2022-08-17 13:12:13.599",29.513317,34.926549,0.032248,102.66,0.03224799,102.66,172.23,-10.09,,16,1.809
"2022-08-17 13:12:14.599",29.513316,34.926549,0.0314211,102.58,0.03142115,102.58,172.24,-10.06,,16,1.806
"2022-08-17 13:12:15.599",29.513316,34.926550,0.0556839,102.55,0.05568393,102.55,172.24,-10.09,,16,1.801
"2022-08-17 13:12:16.599",29.513316,34.926549,0.0719752,102.73,0.0719752,102.73,172.24,-10.09,,16,1.797
"2022-08-17 13:12:17.599",29.513315,34.926550,0.061074,102.51,0.06107397,102.51,172.23,-10.07,,16,1.802
"2022-08-17 13:12:18.599",29.513315,34.926549,0.0709204,102.54,0.07092043,102.54,172.19,-10.05,,16,1.808
"2022-08-17 13:12:19.599",29.513315,34.926551,0.0666932,102.55,0.06669316,102.55,172.19,-10.06,,15,1.82
"2022-08-17 13:12:20.599",29.513315,34.926551,0.0736123,102.4,0.07361229,102.4,172.23,-10.06,,15,1.83
"2022-08-17 13:12:21.599",29.513314,34.926552,0.0957978,102.37,0.09579779,102.37,172.22,-10.06,,16,1.838
"2022-08-17 13:12:22.599",29.513313,34.926552,0.0717278,102.35,0.07172779,102.35,172.23,-10.06,,16,1.853
"2022-08-17 13:12:23.599",29.513312,34.926552,0.0560477,102.26,0.05604767,102.26,172.23,-10.06,,16,1.87
"2022-08-17 13:12:24.599",29.513312,34.926551,0.060903,102.33,0.06090303,102.33,172.22,-10.07,,16,1.888
"2022-08-17 13:12:25.599",29.513312,34.926551,0.0869621,102.3,0.0869621,102.3,172.23,-10.07,,16,1.9
"2022-08-17 13:12:26.599",29.513312,34.926550,0.0554568,102.22,0.0554568,102.22,172.2,-10.09,,15,1.935
"2022-08-17 13:12:27.599",29.513311,34.926551,0.0882804,102.2,0.08828045,102.2,172.19,-10.09,,15,1.949
"2022-08-17 13:12:28.599",29.513311,34.926552,0.120846,102.3,0.1208459,102.3,172.18,-10.09,,16,1.957
"2022-08-17 13:12:29.599",29.513311,34.926551,0.0838786,102.2,0.08387864,102.2,172.2,-10.11,,16,1.963
"2022-08-17 13:12:30.599",29.513310,34.926551,0.0548412,102.24,0.05484119,102.24,172.23,-10.11,,16,1.97
"2022-08-17 13:12:31.599",29.513309,34.926552,0.0840145,102.24,0.08401453,102.24,172.22,-10.1,,16,1.974
"2022-08-17 13:12:32.599",29.513310,34.926550,0.106531,102.18,0.1065312,102.18,172.24,-10.1,,16,1.978
"2022-08-17 13:12:33.599",29.513311,34.926548,0.0597143,102.31,0.05971429,102.31,172.23,-10.1,,16,1.981
"2022-08-17 13:12:34.599",29.513311,34.926547,0.128335,102.34,0.1283346,102.34,172.26,-10.11,,16,1.986
"2022-08-17 13:12:35.599",29.513312,34.926547,0.0377389,102.56,0.03773888,102.56,172.26,-10.1,,16,1.991
"2022-08-17 13:12:36.299",29.513312,34.926547,0.0437392,102.6,0.04373921,102.6,172.24,-10.1,,16,1.995
"2022-08-17 13:12:37.599",29.513312,34.926547,0.0497584,102.56,0.04975836,102.56,172.24,-10.1,,16,2
"2022-08-17 13:12:38.599",29.513312,34.926547,0.0647894,102.41,0.06478937,102.41,172.26,-10.09,,16,2.002
"2022-08-17 13:12:39.599",29.513312,34.926549,0.0370491,102.15,0.03704905,102.15,172.25,-10.1,,16,2
"2022-08-17 13:12:40.399",29.513312,34.926549,0.0849141,102.34,0.08491413,102.32,172.24,-10.09,,16,2
"2022-08-17 13:12:41.599",29.513312,34.926549,0.0703785,102.32,0.07037847,102.32,172.23,-10.07,,16,1.989
"2022-08-17 13:12:42.599",29.513312,34.926549,0.052736,102.27,0.05273605,102.27,172.23,-10.07,,16,1.979
"2022-08-17 13:12:43.599",29.513312,34.926549,0.0481967,102.26,0.04819671,102.26,172.23,-10.09,,16,1.973
"2022-08-17 13:12:44.499",29.513312,34.926549,0.0350028,102.2,0.03500277,102.21,172.22,-10.09,,16,1.969
"2022-08-17 13:12:45.599",29.513312,34.926550,0.0454158,102.2,0.04541581,102.2,172.23,-10.07,,16,1.957
"2022-08-17 13:12:46.599",29.513312,34.926550,0.0356416,102.29,0.0356416,102.29,172.23,-10.07,,16,1.947
"2022-08-17 13:12:47.599",29.513313,34.926551,0.0409959,102.3,0.04099588,102.3,172.22,-10.06,,16,1.938
"2022-08-17 13:12:48.599",29.513313,34.926550,0.0444376,102.02,0.04443756,102.02,172.23,-10.04,,16,1.928
"2022-08-17 13:12:49.599",29.513314,34.926549,0.0327017,101.91,0.03270167,101.91,172.19,-10.02,,16,1.921
"2022-08-17 13:12:50.599",29.513314,34.926549,0.0302691,102.15,0.03026913,102.15,172.2,-10.04,,16,1.924
"2022-08-17 13:12:51.599",29.513314,34.926549,0.0506871,102.12,0.05068714,102.12,172.2,-10.06,,16,1.929
"2022-08-17 13:12:52.599",29.513314,34.926548,0.0379064,102.21,0.03790636,102.21,172.2,-10.05,,16,1.933
"2022-08-17 13:12:53.599",29.513314,34.926548,0.0661607,102.1,0.06616067,102.1,172.2,-10.04,,16,1.934
"2022-08-17 13:12:54.599",29.513314,34.926548,0.0437289,102.03,0.04372891,102.03,172.19,-10.05,,16,1.917
"2022-08-17 13:12:55.599",29.513315,34.926548,0.0475678,102.16,0.04756776,102.16,172.18,-10.05,,16,1.902
"2022-08-17 13:12:56.599",29.513315,34.926547,0.0737074,102.22,0.07370737,102.22,172.17,-10.05,,16,1.896
"2022-08-17 13:12:57.599",29.513315,34.926548,0.0465073,101.99,0.04650734,101.99,172.18,-10.05,,16,1.89
"2022-08-17 13:12:58.599",29.513315,34.926548,0.0404972,101.96,0.04049719,101.96,172.19,-10.06,,16,1.883
"2022-08-17 13:12:59.599",29.513315,34.926548,0.0390743,102.3,0.03907427,102.3,172.18,-10.04,,16,1.875
"2022-08-17 13:13:00.599",29.513315,34.926550,0.0325454,102.3,0.03254541,102.3,172.2,-10.05,,16,1.867
"2022-08-17 13:13:01.599",29.513315,34.926551,0.0379367,102.11,0.03793667,102.11,172.19,-10.07,,16,1.861
"2022-08-17 13:13:02.599",29.513316,34.926551,0.0517217,102.12,0.05172171,102.12,172.18,-10.07,,16,1.855
"2022-08-17 13:13:03.599",29.513316,34.926551,0.0342363,102.38,0.03423632,102.38,172.22,-10.05,,15,1.851
"2022-08-17 13:13:04.599",29.513316,34.926550,0.0458119,102.26,0.04581189,102.26,172.22,-10.05,,16,1.847
"2022-08-17 13:13:05.599",29.513316,34.926550,0.0436271,102.33,0.04362709,102.33,172.22,-10.05,,15,1.842
"2022-08-17 13:13:06.599",29.513317,34.926548,0.0416637,102.32,0.04166367,102.32,172.2,-10.09,,16,1.826
"2022-08-17 13:13:07.599",29.513317,34.926547,0.0429965,102.27,0.04299648,102.27,172.22,-10.06,,16,1.812
"2022-08-17 13:13:08.599",29.513317,34.926545,0.0416289,102.1,0.04162895,102.1,172.23,-10.07,,16,1.801
"2022-08-17 13:13:09.599",29.513318,34.926543,0.0437464,102.07,0.04374635,102.07,172.23,-10.06,,16,1.786
"2022-08-17 13:13:10.599",29.513318,34.926543,0.0570732,102.27,0.05707318,102.27,172.23,-10.05,,16,1.773
"2022-08-17 13:13:11.599",29.513318,34.926542,0.0359202,102.35,0.0359202,102.35,172.22,-10.09,,16,1.761
"2022-08-17 13:13:12.599",29.513319,34.926540,0.0423051,102.36,0.0423051,102.36,172.22,-10.1,,16,1.748
"2022-08-17 13:13:13.599",29.513319,34.926539,0.0503147,102.2,0.05031471,102.2,172.22,-10.09,,16,1.738
"2022-08-17 13:13:14.599",29.513319,34.926538,0.0457298,102.3,0.04572985,102.3,172.23,-10.09,,16,1.729
"2022-08-17 13:13:15.599",29.513319,34.926537,0.0235209,102.52,0.02352086,102.52,172.22,-10.06,,16,1.72
"2022-08-17 13:13:16.599",29.513319,34.926536,0.0366728,102.57,0.03667276,102.57,172.23,-10.06,,16,1.712
"2022-08-17 13:13:17.299",29.513319,34.926535,0.0381129,102.25,0.03811286,102.37,172.2,-10.06,,16,1.709
"2022-08-17 13:13:18.599",29.513318,34.926535,0.0484315,102.23,0.04843153,102.23,172.22,-10.06,,16,1.712
"2022-08-17 13:13:19.599",29.513318,34.926533,0.0896695,102.27,0.08966952,102.27,172.2,-10.07,,16,1.714
"2022-08-17 13:13:20.599",29.513318,34.926533,0.0615824,102.29,0.06158241,102.29,172.19,-10.09,,16,1.717
"2022-08-17 13:13:21.399",29.513318,34.926533,0.0753682,102.16,0.07536824,102.14,172.18,-10.07,,16,1.719
"2022-08-17 13:13:22.599",29.513317,34.926532,0.174372,102.27,0.1743721,102.27,172.18,-10.06,,16,1.722
"2022-08-17 13:13:23.599",29.513317,34.926532,0.0844113,102.2,0.08441127,102.2,172.19,-10.06,,16,1.725
"2022-08-17 13:13:24.599",29.513317,34.926531,0.0414674,102.12,0.04146738,102.12,172.19,-10.07,,16,1.723
"2022-08-17 13:13:25.499",29.513317,34.926531,0.0453892,102.06,0.04538918,102.06,172.19,-10.05,,16,1.718
"2022-08-17 13:13:26.599",29.513317,34.926531,0.0802703,102.11,0.08027025,102.11,172.2,-10.05,,16,1.712
"2022-08-17 13:13:27.599",29.513318,34.926529,0.0710874,102.21,0.07108742,102.21,172.2,-10.05,,16,1.701
"2022-08-17 13:13:28.599",29.513318,34.926529,0.0607109,102.23,0.06071088,102.23,172.2,-10.07,,16,1.691
"2022-08-17 13:13:29.599",29.513318,34.926529,0.0587985,102.38,0.05879846,102.38,172.18,-10.04,,16,1.684
"2022-08-17 13:13:30.599",29.513318,34.926528,0.0543209,102.35,0.05432086,102.35,172.18,-10.05,,16,1.676
"2022-08-17 13:13:31.599",29.513318,34.926527,0.0401262,102.25,0.04012616,102.25,172.19,-10.09,,16,1.67
"2022-08-17 13:13:32.599",29.513318,34.926526,0.037191,102.26,0.03719101,102.26,172.2,-10.07,,16,1.673
"2022-08-17 13:13:33.599",29.513318,34.926525,0.0295944,102.15,0.02959436,102.15,172.19,-10.06,,16,1.673
"2022-08-17 13:13:34.599",29.513318,34.926524,0.0431077,102.09,0.04310773,102.09,172.17,-10.04,,16,1.676
"2022-08-17 13:13:35.599",29.513318,34.926525,0.0617715,102.26,0.0617715,102.26,172.16,-10.06,,16,1.688
"2022-08-17 13:13:36.599",29.513317,34.926525,0.0378908,102.36,0.03789075,102.36,172.15,-10.06,,16,1.699
"2022-08-17 13:13:37.599",29.513317,34.926526,0.0876586,102.18,0.08765863,102.18,172.17,-10.05,,16,1.713
"2022-08-17 13:13:38.599",29.513316,34.926527,0.134301,102.23,0.1343011,102.23,172.16,-10.04,,16,1.729
"2022-08-17 13:13:39.599",29.513317,34.926526,0.0779168,102.24,0.0779168,102.24,172.17,-10.03,,16,1.744
"2022-08-17 13:13:40.599",29.513317,34.926526,0.0565204,102.34,0.05652042,102.34,172.17,-10.03,,16,1.751
"2022-08-17 13:13:41.599",29.513317,34.926526,0.0525542,102.29,0.05255424,102.29,172.17,-10.03,,16,1.758
"2022-08-17 13:13:42.599",29.513317,34.926526,0.0687184,102,0.06871837,102,172.18,-10.04,,16,1.767
"2022-08-17 13:13:43.599",29.513316,34.926525,0.0435784,102.14,0.04357839,102.14,172.18,-10.04,,16,1.78
